Name,LatencyNS,Read_Uncached_GBs,Write_GBs,Price
Crucial Technology CT8G4SFS824A.M8FA 8GB,24,13.7,6.5,$54.67*
Crucial Technology CT8G4SFS824A.M8FB 8GB,24,15.4,11.5,NA
Crucial Technology CT8G4SFS824A.M8FD 8GB,27,16.6,12.7,NA
Crucial Technology CT8G4SFS824A.M8FE 8GB,28,15.6,11,NA
Crucial Technology CT8G4SFS824A.M8FH 8GB,26,16,11.6,NA
Crucial Technology CT8G4SFS824A.M8FJ 8GB,33,15.9,12.5,NA
Crucial Technology CT8G4SFS8213.C8FAD1 8GB,27,14.4,10.6,$49.00*
Crucial Technology CT8G4SFS8213.C8FBD1 8GB,28,11,6.1,NA
Crucial Technology CT8G4SFS8213.C8FBR1 8GB,26,13.9,8.8,NA
Crucial Technology CT8G4SFS8213.C8FDR1 8GB,27,13.6,10.8,NA
Crucial Technology CT8G4SFS8213.C8FH1 8GB,30,12.4,5.9,NA
Crucial Technology CT8G4SFS8213.M8FA 8GB,27,14.6,10.7,NA
Crucial Technology CT8G4SFS8213.M8FB 8GB,28,12.5,8.6,$54.67*
Crucial Technology CT8G4SFS8266.C8FD1 8GB,26,16.5,11.2,$39.98*
Crucial Technology CT8G4SFS8266.C8FE 8GB,29,17.7,13.5,NA
Crucial Technology CT8G4SFS8266.C8FJ 8GB,68,16.2,8.8,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Crucial Technology CT8G4SFS8266.M8FB 8GB,30,15.8,7.7,NA
Crucial Technology CT8G4SFS8266.M8FD 8GB,39.22222222,14.2,9.5,NA
Crucial Technology CT8G4SFS8266.M8FE 8GB,26,16.1,11,NA
Crucial Technology CT16G4DFD824A.C16FAD 16GB,35.75,16.7,11.8,$67.99 
Crucial Technology CT16G4DFD824A.C16FBD 16GB,25,16.2,11.8,$96.99*
Crucial Technology CT16G4DFD824A.C16FBR 16GB,25,15.3,10.1,NA
Crucial Technology CT16G4DFD824A.C16FDD 16GB,25,16.2,10.8,NA
Crucial Technology CT16G4DFD824A.C16FDR 16GB,23,16.8,11.7,NA
Crucial Technology CT16G4DFD824A.C16FE 16GB,23,16.1,10,NA
Crucial Technology CT16G4DFD824A.C16FHD 16GB,27,15.8,10.5,NA
Crucial Technology CT16G4DFD824A.C16FJ 16GB,25,16.1,13,NA
Crucial Technology CT16G4DFD824A.M16FA 16GB,26,16.5,12.1,NA
Crucial Technology CT16G4DFD824A.M16FB 16GB,23,15.9,9.2,NA
Crucial Technology CT16G4DFD824A.M16FD 16GB,25,17,11.3,NA
Crucial Technology CT16G4DFD824A.M16FE 16GB,26,15.9,11.1,NA
Crucial Technology CT16G4DFD824A.M16FH 16GB,25,17.2,13,NA
Crucial Technology CT16G4DFD8213.16FDD1 16GB,76,13.6,6.4,$88.16*
Crucial Technology CT16G4DFD8213.C16FAD 16GB,32.4,15.7,11.2,$109.99*
Crucial Technology CT16G4DFD8213.C16FBD 16GB,31,15.5,9.8,$63.99*
Crucial Technology CT16G4DFD8213.C16FBR 16GB,26,15.5,11,NA
Crucial Technology CT16G4DFD8213.C16FDD 16GB,24,15.4,10.6,NA
Crucial Technology CT16G4DFD8213.C16FH1 16GB,26,16.1,11.1,NA
Crucial Technology CT16G4DFD8213.M16FA 16GB,25,16.2,11.3,$69.99*
Crucial Technology CT16G4DFD8213.M16FB 16GB,25,16.1,11.3,$58.70*
Crucial Technology CT16G4DFD8266.C16FD1 16GB,30.3,17.2,12.1,$59.99*
Crucial Technology CT16G4DFD8266.C16FE 16GB,27,17.9,13.6,NA
Crucial Technology CT16G4DFD8266.C16FJ 16GB,22,18.2,14.9,NA
Crucial Technology CT16G4DFD8266.M16FD 16GB,28.33333333,17.5,12.5,NA
Crucial Technology CT16G4DFD8266.M16FE 16GB,26,16,13.7,NA
Crucial Technology CT16G4DFD8266.M16FH 16GB,24,17,13.7,NA
Crucial Technology CT16G4DFD8266.M16FJ 16GB,27.5,17.3,11.3,NA
Crucial Technology CT16G4S24AM.M16FB 16GB,24,16.8,13.3,NA
Crucial Technology CT16G4S24AM.M16FE 16GB,23,16.9,13.9,NA
Crucial Technology CT16G4SFD824A.C16FBD 16GB,34.66666667,14.5,8.8,$119.99*
Crucial Technology CT16G4SFD824A.C16FBR 16GB,27,14.5,10.5,$112.81*
Crucial Technology CT16G4SFD824A.C16FDD 16GB,36,14.4,11.3,NA
Crucial Technology CT16G4SFD824A.C16FE 16GB,29,15.9,11.3,NA
Crucial Technology CT16G4SFD824A.C16FHD 16GB,35,14,10.8,NA
Crucial Technology CT16G4SFD824A.C16FJ 16GB,27,15.2,12.9,NA
Crucial Technology CT16G4SFD824A.M16FA 16GB,25,15.9,12.9,$81.77*
Crucial Technology CT16G4SFD824A.M16FB 16GB,25,15,10.2,NA
Crucial Technology CT16G4SFD824A.M16FD1 16GB,25,15.6,13.4,NA
Crucial Technology CT16G4SFD824A.M16FD 16GB,27,14.1,11,NA
Crucial Technology CT16G4SFD824A.M16FE 16GB,33,14.9,10.7,NA
Crucial Technology CT16G4SFD824A.M16FH 16GB,27,14.5,10.8,NA
Crucial Technology CT16G4SFD824A.M16FJ 16GB,33.4,15.4,11.2,NA
Crucial Technology CT16G4SFD8213.C16FAD 16GB,29,13.6,10.4,$199.99*
Crucial Technology CT16G4SFD8213.C16FBD 16GB,29,13.7,10.2,$63.99*
Crucial Technology CT16G4SFD8213.C16FBR 16GB,30,13.7,10.3,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Crucial Technology CT16G4SFD8213.C16FDD 16GB,25,15.7,11.9,NA
Crucial Technology CT16G4SFD8213.C16FH1 16GB,30,14,10.2,NA
Crucial Technology CT16G4SFD8213.M16FA 16GB,26,15.4,11.4,$51.99*
Crucial Technology CT16G4SFD8213.M16FB 16GB,28,13.7,10.9,$62.33*
Crucial Technology CT16G4SFD8266 16GB,34,12.7,8.9,NA
Crucial Technology CT16G4SFD8266.C8FBD1 16GB,22,18,14.3,NA
Crucial Technology CT16G4SFD8266.C16FD1 16GB,36.47619048,16.3,12.3,NA
Crucial Technology CT16G4SFD8266.C16FE 16GB,34,15.9,12.8,NA
Crucial Technology CT16G4SFD8266.C16FJ 16GB,30,17.4,14.8,NA
Crucial Technology CT16G4SFD8266.M16FE 16GB,32.33333333,16.9,13.8,NA
Crucial Technology CT16G4SFD8266.M16FH 16GB,22,18.4,14.4,NA
Crucial Technology CT16G4SFD8266.M16FJ 16GB,32.14285714,16.9,13.8,NA
Crucial Technology CT16G4SFDFD4A.M16FH 16GB,27,11.7,6,NA
DSL Memory CIR-W4SUSS2408G 8GB,22,17.6,13.2,NA
DSL Memory D4SH1G081SH26A-C 8GB,23,17,13.7,NA
DSL Memory D4SS1G081SH24A-A 8GB,22,14.6,7,NA
DSL Memory D4SS1G082SH21A-B 16GB,30,13.4,6.9,NA
DSL Memory D4SS12081SH21A-A 4GB,28,13.2,5.8,NA
DSL Memory D4SS12082SH21A-A 8GB,24,14.4,7.3,NA
Dust Leopard DDR4-2400 C16 8GB 8GB,53,20.2,11.9,NA
Dust Leopard DDR4-2400 C17 4GB 4GB,81,13.3,6.4,NA
Dust Leopard DDR4-2400 C17 8GB 8GB,22,16.9,11.8,NA
Dust Leopard DDR4-2400 CL17 8GB 8GB,24,15.1,7.8,NA
Essencore Limited 8GBF1X08QFHH38-135-K 8GB,24,17,12.4,NA
Essencore Limited IM4AGS88N24-FFFHA0 16GB,23,17.2,14,NA
Essencore Limited IM4AGS88N26-GIIHA0 16GB,28,14.9,8.1,NA
Essencore Limited IM4AGU88A30-FGGHMB 16GB,23,15.8,7.9,NA
Essencore Limited IM4AGU88N24-FFFHA0 16GB,22,16.1,8.1,NA
Essencore Limited IM4AGU88N24-FFFHMB 16GB,68,15.5,7.4,NA
Essencore Limited IM4AGU88N26-GIIHA0 16GB,51,16.4,9.8,NA
Essencore Limited IM4AGU88N26-GIIHMB 16GB,64,16.2,7.8,NA
Essencore Limited IM44GU48A30-FGGHAB 4GB,65,17,8.7,NA
Essencore Limited IM44GU48N21-FFFHM 4GB,22,15.4,12,NA
Essencore Limited IM44GU48N24-FFFHA0 4GB,22,18.1,13.9,NA
Essencore Limited IM44GU48N24-FFFHAB 4GB,64,16.9,8.5,NA
Essencore Limited IM44GU48N26-FFFHM 4GB,21,15.9,12.2,NA
Essencore Limited IM44GU48N26-GIIHA0 4GB,25,16.7,10.7,NA
Essencore Limited IM44GU48N28-GGGHM 4GB,67,16.5,8.3,NA
Essencore Limited IM48GS88N26-JJJHA0 8GB,34,14.7,12.3,NA
Essencore Limited IM48GU48A30-GIIHM 8GB,20,20.3,15.5,NA
Essencore Limited IM48GU48A32-GIISMZ 8GB,19,20,16,NA
Essencore Limited IM48GU48N21-FFFHM 8GB,31,12.9,9.1,NA
Essencore Limited IM48GU48N24-FFFHM 8GB,22,17.5,13.8,NA
Essencore Limited IM48GU48N28-GGGHM 8GB,68,16.4,8.6,NA
Essencore Limited IM48GU88A30-FGGHMB 8GB,19,19,12.7,NA
Essencore Limited IM48GU88A30-FGGHMZ 8GB,23,16.9,12.4,NA
Essencore Limited IM48GU88N21-FFFHM 8GB,26,14.4,9.1,NA
Essencore Limited IM48GU88N24-FFFHA0 8GB,80,13.3,7,NA
Essencore Limited IM48GU88N24-FFFHAB 8GB,53,19.4,9,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Essencore Limited IM48GU88N24-FFFHMB 8GB,21,15.1,7.1,NA
Essencore Limited IM48GU88N26-FFFHMZ 8GB,62,17.4,8.7,NA
Essencore Limited IM48GU88N26-GIIHA0 8GB,69,15.7,7.7,NA
Essencore Limited IM48GU88N26-GIIHA 8GB,60,18,8.8,NA
Essencore Limited IM48GU88N26-GIIHMB 8GB,71,12.9,5.2,NA
Essencore Limited IMA41GU6MFR8N-CF0 8GB,22,18.4,13.2,NA
Essencore Limited KD4AGS88C-26N1900 16GB,36,15.1,11.6,NA
Essencore Limited KD4AGU88C-26N190A 16GB,66,16.2,8.3,NA
Essencore Limited KD4AGU88C-26N1900 16GB,31,18.2,14.6,NA
Essencore Limited KD4AGU880-32A160T 16GB,34,13,12.2,NA
Essencore Limited KD4AGU880-32A160U 16GB,34,16.8,14.1,NA
Essencore Limited KD4AGU880-34A170X 16GB,22,19.2,15.8,NA
Essencore Limited KD44GU480-26N160T 4GB,69,15.3,7.4,NA
Essencore Limited KD44GU481-26N1600 4GB,71,15.1,8.2,NA
Essencore Limited KD48GS88A-26N1600 8GB,22,15.1,7.6,NA
Essencore Limited KD48GS88J-26N1900 8GB,23,16.4,13.3,NA
Essencore Limited KD48GS481-26N1600 8GB,28,17.5,14.2,NA
Essencore Limited KD48GU88A-26N1600 8GB,22,16.9,12.4,NA
Essencore Limited KD48GU88C-26N1600 8GB,18,20.5,16.4,NA
Essencore Limited KD48GU481-26N1600 8GB,37,10.4,7.9,NA
Essencore Limited KD48GU880-26N160T 8GB,21,17.8,11.9,NA
Essencore Limited KD48GU880-32A160T 8GB,19,19.1,13.8,NA
Essencore Limited KD48GU880-32A160X 8GB,35,9.3,6.9,NA
Essencore Limited KD48GU880-34A170X 8GB,21,18.9,15.9,NA
Eudar Technology Inc. 8GXMP2666CL16 8GB,64,16.5,8.1,NA
Eudar Technology Inc. 8GXMP3000CL16 8GB,73,14.7,8.5,NA
EVGA 8GX-D4-2800-MR 8GB,23,17.4,13.6,NA
EVGA 8GX-D4-3000-MR 8GB,29,17.6,11.6,NA
EVGA 8GX-D4-3200-MR 8GB,21,18.5,13.8,NA
EVGA 16G-D4-2400-MR 8GB,29.125,17.8,13.6,NA
EVGA 16G-D4-2666-MR 4GB,23,17.3,12.8,NA
EVGA 16G-D4-2800-MR 4GB,26,15.1,11.8,NA
EXCELERAM D48G8G8H8SS9CJRB22 8GB,65,17,9.5,NA
EXCELERAM D4168G8HHSS9CJRB21 16GB,89,14.2,7.1,NA
EXCELERAM EKBLACK4163016AD 8GB,37,16.7,11.2,NA
G Skill Intl F4-2133C15-4GFX 4GB,80,14.1,7.4,NA
G Skill Intl F4-2133C15-4GIS 4GB,24,15.8,11.2,NA
G Skill Intl F4-2133C15-4GNT 4GB,25,15,11,NA
G Skill Intl F4-2133C15-4GRB 4GB,28,13.4,10.5,NA
G Skill Intl F4-2133C15-4GRK 4GB,27,13.5,10.7,NA
G Skill Intl F4-2133C15-4GRR 4GB,36.75,13.5,10.3,NA
G Skill Intl F4-2133C15-4GRS 4GB,27,15,11.1,NA
G Skill Intl F4-2133C15-4GVK 4GB,23,16.2,11.9,NA
G Skill Intl F4-2133C15-4GVR 4GB,31.33333333,15.3,11.2,NA
G Skill Intl F4-2133C15-8GFT 8GB,24,15.6,10.4,NA
G Skill Intl F4-2133C15-8GFX 8GB,23,16,11.4,NA
G Skill Intl F4-2133C15-8GFXR 8GB,22,18.5,13.2,NA
G Skill Intl F4-2133C15-8GIS 8GB,30.25,14.9,9.7,NA
G Skill Intl F4-2133C15-8GNS 8GB,26,14.3,8.9,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
G Skill Intl F4-2133C15-8GNT 8GB,31.75,15.1,10.6,NA
G Skill Intl F4-2133C15-8GRB 8GB,29,13.1,10.5,NA
G Skill Intl F4-2133C15-8GRK 8GB,28,12.9,10.7,$139.99*
G Skill Intl F4-2133C15-8GRR2 8GB,33,11,9.4,NA
G Skill Intl F4-2133C15-8GRR 8GB,32.4,16.1,11.7,NA
G Skill Intl F4-2133C15-8GRS 8GB,28,13.6,9.5,NA
G Skill Intl F4-2133C15-8GSQ 8GB,24,15.7,12,NA
G Skill Intl F4-2133C15-8GVK 8GB,30,11.6,10.1,NA
G Skill Intl F4-2133C15-8GVR 8GB,35.91666667,15.1,11.7,NA
G Skill Intl F4-2133C15-16GFT 16GB,32,11,11.5,NA
G Skill Intl F4-2133C15-16GFX 16GB,23,17.2,13.1,NA
G Skill Intl F4-2133C15-16GFXR 16GB,32,18.3,12.7,NA
G Skill Intl F4-2133C15-16GIS 16GB,30.5,16.1,10.4,NA
G Skill Intl F4-2133C15-16GRS 16GB,29,14.1,10.4,NA
G Skill Intl F4-2133C15-16GVR 16GB,31,16.3,11.4,NA
G Skill Intl F4-2400C14-4GRK 4GB,27,13.4,10.5,NA
G Skill Intl F4-2400C14-16GRK 16GB,29,13.1,9.6,NA
G Skill Intl F4-2400C14-16GVK 16GB,27.5,18.6,14,NA
G Skill Intl F4-2400C15-4GIS 4GB,29.2,16.1,11.3,NA
G Skill Intl F4-2400C15-4GNT 4GB,25,14.7,11.1,$71.99*
G Skill Intl F4-2400C15-4GRB 4GB,27,13.1,10.5,NA
G Skill Intl F4-2400C15-4GRK 4GB,38.66666667,13.1,11.3,$120.43*
G Skill Intl F4-2400C15-4GRR 4GB,38,13.1,10.5,$132.99*
G Skill Intl F4-2400C15-4GVR 4GB,29,16.7,11.8,NA
G Skill Intl F4-2400C15-8GFT 8GB,23,16.6,12.2,NA
G Skill Intl F4-2400C15-8GFX 8GB,23,16.1,11,NA
G Skill Intl F4-2400C15-8GFXR 8GB,21,17.4,12.2,NA
G Skill Intl F4-2400C15-8GIS 8GB,29,16.1,10.9,NA
G Skill Intl F4-2400C15-8GNS 8GB,22,16.2,10.1,NA
G Skill Intl F4-2400C15-8GNT 8GB,29.83333333,16.5,11.8,$183.22*
G Skill Intl F4-2400C15-8GRB 8GB,37.75,13.7,10.9,NA
G Skill Intl F4-2400C15-8GRK 8GB,40.33333333,13.2,10.5,$356.99*
G Skill Intl F4-2400C15-8GRR 8GB,34.57142857,15.5,11.4,$142.99*
G Skill Intl F4-2400C15-8GTZR 8GB,33.90909091,16.1,11.9,NA
G Skill Intl F4-2400C15-8GTZRX 8GB,22,17.4,12.7,NA
G Skill Intl F4-2400C15-8GVB 8GB,30.66666667,15.7,11.1,NA
G Skill Intl F4-2400C15-8GVR 8GB,31.87096774,16.5,12,NA
G Skill Intl F4-2400C15-8GVS 8GB,23,16.5,11.9,NA
G Skill Intl F4-2400C15-16GFT 16GB,23,17.2,13.7,NA
G Skill Intl F4-2400C15-16GFX 16GB,24,16.4,11.3,NA
G Skill Intl F4-2400C15-16GFXR 16GB,22,18.4,13.5,NA
G Skill Intl F4-2400C15-16GIS 16GB,31.75,15.3,9,NA
G Skill Intl F4-2400C15-16GTZR 16GB,29.25,17.6,13.1,NA
G Skill Intl F4-2400C15-16GTZRX 16GB,21,18.7,14.6,NA
G Skill Intl F4-2400C15-16GVR 16GB,34.625,16.2,12.1,NA
G Skill Intl F4-2400C15Z8GNT 8GB,69,13.6,6.5,NA
G Skill Intl F4-2400C16-4GFX 4GB,65,16.1,8.2,NA
G Skill Intl F4-2400C16-4GRS 4GB,23,16.6,12.6,NA
G Skill Intl F4-2400C16-8GFT 8GB,24,15.3,11.9,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
G Skill Intl F4-2400C16-8GFX 8GB,22,16.3,10.5,NA
G Skill Intl F4-2400C16-8GFXR 8GB,26,13.8,9.2,NA
G Skill Intl F4-2400C16-8GIS 8GB,23,16.3,11.1,NA
G Skill Intl F4-2400C16-8GRS 8GB,32.71428571,15.6,11.5,NA
G Skill Intl F4-2400C16-8GRSB 8GB,24,15.5,9.6,NA
G Skill Intl F4-2400C16-16GFT 16GB,24,17.9,14.8,NA
G Skill Intl F4-2400C16-16GFX 16GB,75,14.6,9,NA
G Skill Intl F4-2400C16-16GFXR 16GB,33,13.5,11.4,NA
G Skill Intl F4-2400C16-16GRS 16GB,35.16666667,15.5,12,NA
G Skill Intl F4-2400C17-4GFT 4GB,79,14,6.8,NA
G Skill Intl F4-2400C17-4GFX 4GB,73,13.4,7,NA
G Skill Intl F4-2400C17-4GIS 4GB,22,17.3,13.2,NA
G Skill Intl F4-2400C17-4GNT 4GB,23,18.1,13.8,NA
G Skill Intl F4-2400C17-4GVR 4GB,25,15.2,12,NA
G Skill Intl F4-2400C17-8GDBVR 8GB,22,18.3,12.5,NA
G Skill Intl F4-2400C17-8GFT 8GB,73,15,7.5,NA
G Skill Intl F4-2400C17-8GIS 8GB,29,16,10.5,NA
G Skill Intl F4-2400C17-8GISM 8GB,28,12.6,10.7,NA
G Skill Intl F4-2400C17-8GNT 8GB,29,16.4,12.6,NA
G Skill Intl F4-2400C17-8GSXK 8GB,22,16.5,9.9,NA
G Skill Intl F4-2400C17-8GSXW 8GB,22,17.8,13,NA
G Skill Intl F4-2400C17-8GVR 8GB,24,15.5,9.4,NA
G Skill Intl F4-2400C17-16GIS 16GB,24,16.8,10.8,NA
G Skill Intl F4-2400C17-16GSXF 16GB,32,11.1,13.5,NA
G Skill Intl F4-2666C15-4GRR 4GB,34,15.3,11.8,$98.97*
G Skill Intl F4-2666C15-4GVK 4GB,24,15.9,11.8,NA
G Skill Intl F4-2666C15-4GVR 4GB,32.5,15.5,10.9,NA
G Skill Intl F4-2666C15-8GRKB 8GB,27,13.3,10.9,NA
G Skill Intl F4-2666C15-8GRR 8GB,26,14.2,11.4,$360.99*
G Skill Intl F4-2666C15-8GVB 8GB,26,17.7,12.9,NA
G Skill Intl F4-2666C15-8GVK 8GB,21,18.5,13.7,NA
G Skill Intl F4-2666C15-8GVR 8GB,28.41666667,16.9,12.1,NA
G Skill Intl F4-2666C15-8GVS 8GB,21,18.7,14.1,NA
G Skill Intl F4-2666C15-16GVK 16GB,23,16.3,12.6,NA
G Skill Intl F4-2666C15-16GVR 16GB,28.58333333,17.8,13.7,NA
G Skill Intl F4-2666C16-4GRB 4GB,28,12.9,10.5,NA
G Skill Intl F4-2666C16-8GRB 8GB,29,12.8,10.5,NA
G Skill Intl F4-2666C18-4GFX 4GB,74,15.4,8.6,NA
G Skill Intl F4-2666C18-4GRS 4GB,31,14.9,11.4,NA
G Skill Intl F4-2666C18-8GFT 8GB,79,14.1,7.3,NA
G Skill Intl F4-2666C18-8GFX 8GB,70,15.4,8.3,NA
G Skill Intl F4-2666C18-8GRS 8GB,24,16.2,12.9,NA
G Skill Intl F4-2666C18-8GTZR 8GB,22,17.8,13.3,NA
G Skill Intl F4-2666C18-16GRS 16GB,33.6,16.9,12.8,NA
G Skill Intl F4-2666C19-8GIS 8GB,22,17.7,13.3,NA
G Skill Intl F4-2666C19-8GNT 8GB,22,17.5,13,NA
G Skill Intl F4-2666C19-8GRS 8GB,28.33333333,17.3,13.3,NA
G Skill Intl F4-2666C19-8GSXK 8GB,22,18.4,13.6,NA
G Skill Intl F4-2666C19-8GVK 8GB,39,15.3,12.1,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
G Skill Intl F4-2666C19-8GVR 8GB,27.33333333,17.8,13.4,NA
G Skill Intl F4-2666C19-16GIS 16GB,32,16.2,13.3,NA
G Skill Intl F4-2666C19-16GRS 16GB,26,17.5,15,NA
G Skill Intl F4-2800C14-16GTZ 16GB,25,15.8,11.5,NA
G Skill Intl F4-2800C14-16GVK 16GB,22,17.9,13.4,NA
G Skill Intl F4-2800C15-4GTZ 4GB,21,18,13.5,NA
G Skill Intl F4-2800C15-4GTZB 4GB,20,19,13.7,NA
G Skill Intl F4-2800C15-4GVR 4GB,21,18.6,14.1,NA
G Skill Intl F4-2800C15-4GVRB 4GB,22,17.6,13.3,NA
G Skill Intl F4-2800C15-8GRBB 8GB,26,14.2,11.3,NA
G Skill Intl F4-2800C15-8GRK 8GB,28,13.3,10.9,NA
G Skill Intl F4-2800C15-8GTXG 8GB,25,14.7,11,NA
G Skill Intl F4-2800C15-8GTZB 8GB,23,17.3,13.3,NA
G Skill Intl F4-2800C15-8GVR 8GB,22,17.4,13.2,NA
G Skill Intl F4-2800C15-8GVRB 8GB,31,15.7,11.5,NA
G Skill Intl F4-2800C15-8GVSB 8GB,21,17.6,12.2,NA
G Skill Intl F4-2800C15-16GRKD 16GB,28,14.1,10.9,NA
G Skill Intl F4-2800C15-16GVR 16GB,26,14.8,10.7,NA
G Skill Intl F4-2800C16-4GRK 4GB,31.83333333,16.3,13.4,$103.26*
G Skill Intl F4-2800C16-4GRR 4GB,25,15.7,12.2,NA
G Skill Intl F4-2800C16-4GVR 4GB,67,15.9,8.3,NA
G Skill Intl F4-2800C16-8GRK 8GB,26,14.4,11.6,NA
G Skill Intl F4-2800C16-8GRR 8GB,26,18.5,13.9,NA
G Skill Intl F4-2800C16-8GVG 8GB,22,17.2,12.6,NA
G Skill Intl F4-2800C16-8GVR 8GB,25,15.2,11.5,NA
G Skill Intl F4-2800C17-8GIS 8GB,29.75,15.8,10.4,NA
G Skill Intl F4-2800C17-8GVR 8GB,22,16.4,10.8,NA
G Skill Intl F4-2800C18-8GRS 8GB,27,16,12.8,NA
G Skill Intl F4-2800C18-16GRS 16GB,24,16.3,12.4,NA
G Skill Intl F4-2933C14-8GFX 8GB,64,17.3,10,NA
G Skill Intl F4-2933C14-8GTZRX 8GB,54,17.5,9.3,NA
G Skill Intl F4-2933C14-16GFX 16GB,69,15.4,11.3,NA
G Skill Intl F4-2933C14-16GTZRX 16GB,20,19.8,16.8,NA
G Skill Intl F4-2933C16-8GFX 8GB,63,16.6,8.9,NA
G Skill Intl F4-2933C16-8GTZRX 8GB,72,15.8,8.3,NA
G Skill Intl F4-2933C16-16GFX 16GB,21,19.7,14.5,NA
G Skill Intl F4-2933C16-16GTZRX 16GB,22,16.7,13.4,NA
G Skill Intl F4-3000C14-8GTZ 8GB,22.66666667,16.6,11.5,NA
G Skill Intl F4-3000C14-8GTZR 8GB,23.16666667,20.4,15.6,NA
G Skill Intl F4-3000C14-8GVK 8GB,22,16.7,12.6,NA
G Skill Intl F4-3000C14-8GVR 8GB,20,18.2,14,NA
G Skill Intl F4-3000C14-16GTZ 16GB,33.33333333,15.5,12.1,NA
G Skill Intl F4-3000C14-16GTZR 16GB,22,17,14.2,NA
G Skill Intl F4-3000C14-16GVK 16GB,26,17.9,13.7,NA
G Skill Intl F4-3000C14-16GVKD 16GB,29,13.4,10.3,NA
G Skill Intl F4-3000C14-16GVR 16GB,21,18.5,14.4,NA
G Skill Intl F4-3000C14-16GVRD 16GB,29,13.6,10.1,NA
G Skill Intl F4-3000C15-4GRBB 4GB,32.75,15.9,12.1,NA
G Skill Intl F4-3000C15-4GRK 4GB,24,15.2,12.2,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
G Skill Intl F4-3000C15-4GRR 4GB,39.25,13.1,10.5,$224.11*
G Skill Intl F4-3000C15-4GTZ 4GB,26,14.9,11.5,NA
G Skill Intl F4-3000C15-4GTZB 4GB,19,19.1,14.8,NA
G Skill Intl F4-3000C15-4GVR 4GB,21,17.8,13.7,NA
G Skill Intl F4-3000C15-4GVRB 4GB,23,16.6,12.7,NA
G Skill Intl F4-3000C15-4GVSB 4GB,23,16.6,11.7,NA
G Skill Intl F4-3000C15-8GRBB 8GB,33.5,15.5,11.5,NA
G Skill Intl F4-3000C15-8GRK 8GB,29,16.3,10.9,$164.99*
G Skill Intl F4-3000C15-8GRKB 8GB,20,18.9,15,NA
G Skill Intl F4-3000C15-8GRR 8GB,27,12.1,10.4,NA
G Skill Intl F4-3000C15-8GRRB 8GB,23,17.7,13.5,NA
G Skill Intl F4-3000C15-8GTZ 8GB,21,18.8,14.7,NA
G Skill Intl F4-3000C15-8GTZB 8GB,21,18.5,14.2,NA
G Skill Intl F4-3000C15-8GTZR 8GB,27.63157895,18.8,14.6,NA
G Skill Intl F4-3000C15-8GVGB 8GB,21,18.4,13.8,NA
G Skill Intl F4-3000C15-8GVKB 8GB,27.22222222,18.3,13.5,NA
G Skill Intl F4-3000C15-8GVR 8GB,30.4,17.4,12.8,NA
G Skill Intl F4-3000C15-8GVRB 8GB,31.09090909,16.6,12.6,NA
G Skill Intl F4-3000C15-8GVS 8GB,27.75,18.4,13.9,NA
G Skill Intl F4-3000C15-16GTZ 16GB,28,16.9,12.1,NA
G Skill Intl F4-3000C15-16GVR 16GB,22,18.2,13.5,NA
G Skill Intl F4-3000C16-8GISB 8GB,30.64285714,17.2,12.8,NA
G Skill Intl F4-3000C16-8GRS 8GB,22,18,14.2,NA
G Skill Intl F4-3000C16-8GSXFB 8GB,23,16.7,12.4,NA
G Skill Intl F4-3000C16-8GSXKB 8GB,21,18.7,14.1,NA
G Skill Intl F4-3000C16-8GSXWB 8GB,19,20.3,15.8,NA
G Skill Intl F4-3000C16-8GTRG 8GB,20,19.7,15.4,NA
G Skill Intl F4-3000C16-8GTRS 8GB,21,18.1,13.1,NA
G Skill Intl F4-3000C16-8GTZR 8GB,27.8,18.6,14.3,NA
G Skill Intl F4-3000C16-8GVRB 8GB,31.25,15.5,11.1,NA
G Skill Intl F4-3000C16-8GVSB 8GB,22,17.5,13.8,NA
G Skill Intl F4-3000C16-16GISB 16GB,29.5,17.4,11.9,NA
G Skill Intl F4-3000C16-16GRS 16GB,29.16666667,18.3,14.4,NA
G Skill Intl F4-3000C16-16GSXFB 16GB,38,13.9,10.5,NA
G Skill Intl F4-3000C16-16GSXKB 16GB,68,16.5,9,NA
G Skill Intl F4-3000C16-16GSXWB 16GB,23,17.8,13.9,NA
G Skill Intl F4-3000C16-16GTRS 16GB,23,18.4,14.4,NA
G Skill Intl F4-3000C16-16GTZN 16GB,40,15.6,12.1,NA
G Skill Intl F4-3000C16-16GTZR 16GB,29.42857143,18,14.2,NA
G Skill Intl F4-3000C16-16GVRB 16GB,22,18.3,13.7,NA
G Skill Intl F4-3200C14-8GFX 8GB,23,19.9,15.2,NA
G Skill Intl F4-3200C14-8GTRG 8GB,18,20.9,17,NA
G Skill Intl F4-3200C14-8GTRS 8GB,18,21.1,17.3,NA
